Topic Code,Topic Name,Topic Description,Variable Code,Variable Name
HH_FAMILY_COMPOSITION_AGG9,Household Composition - 9 Categories,"Classifies households according to the relationships between the household members. A 'dependent child' is a person in a household aged 0-15 (whether or not in a family) or a person aged 16-18 who is a full-time student and in a family with parent(s). A family consists of a couple (married, civil partnership or cohabiting) with or without children, or a lone parent and their children. It also includes a married, civil partnership or cohabiting couple with their grandchildren or a lone grandparent with their grandchildren, if there is no parent in the intervening generation in the household. Children in couple families do not need to belong to both members of the couple.",2,One person household: Other
HH_FAMILY_COMPOSITION_AGG9,Household Composition - 9 Categories,"Classifies households according to the relationships between the household members. A 'dependent child' is a person in a household aged 0-15 (whether or not in a family) or a person aged 16-18 who is a full-time student and in a family with parent(s). A family consists of a couple (married, civil partnership or cohabiting) with or without children, or a lone parent and their children. It also includes a married, civil partnership or cohabiting couple with their grandchildren or a lone grandparent with their grandchildren, if there is no parent in the intervening generation in the household. Children in couple families do not need to belong to both members of the couple.",3,Single family household: Couple family household: No children
HH_FAMILY_COMPOSITION_AGG9,Household Composition - 9 Categories,"Classifies households according to the relationships between the household members. A 'dependent child' is a person in a household aged 0-15 (whether or not in a family) or a person aged 16-18 who is a full-time student and in a family with parent(s). A family consists of a couple (married, civil partnership or cohabiting) with or without children, or a lone parent and their children. It also includes a married, civil partnership or cohabiting couple with their grandchildren or a lone grandparent with their grandchildren, if there is no parent in the intervening generation in the household. Children in couple families do not need to belong to both members of the couple.",4,Single family household: Couple family household: Dependent children
HH_FAMILY_COMPOSITION_AGG9,Household Composition - 9 Categories,"Classifies households according to the relationships between the household members. A 'dependent child' is a person in a household aged 0-15 (whether or not in a family) or a person aged 16-18 who is a full-time student and in a family with parent(s). A family consists of a couple (married, civil partnership or cohabiting) with or without children, or a lone parent and their children. It also includes a married, civil partnership or cohabiting couple with their grandchildren or a lone grandparent with their grandchildren, if there is no parent in the intervening generation in the household. Children in couple families do not need to belong to both members of the couple.",5,Single family household: Couple family household: All children non-dependent
HH_FAMILY_COMPOSITION_AGG9,Household Composition - 9 Categories,"Classifies households according to the relationships between the household members. A 'dependent child' is a person in a household aged 0-15 (whether or not in a family) or a person aged 16-18 who is a full-time student and in a family with parent(s). A family consists of a couple (married, civil partnership or cohabiting) with or without children, or a lone parent and their children. It also includes a married, civil partnership or cohabiting couple with their grandchildren or a lone grandparent with their grandchildren, if there is no parent in the intervening generation in the household. Children in couple families do not need to belong to both members of the couple.",6,Single family household: Lone parent family: With dependent children
HH_FAMILY_COMPOSITION_AGG9,Household Composition - 9 Categories,"Classifies households according to the relationships between the household members. A 'dependent child' is a person in a household aged 0-15 (whether or not in a family) or a person aged 16-18 who is a full-time student and in a family with parent(s). A family consists of a couple (married, civil partnership or cohabiting) with or without children, or a lone parent and their children. It also includes a married, civil partnership or cohabiting couple with their grandchildren or a lone grandparent with their grandchildren, if there is no parent in the intervening generation in the household. Children in couple families do not need to belong to both members of the couple.",7,Single family household: Lone parent family: All children non-dependent
HH_FAMILY_COMPOSITION_AGG9,Household Composition - 9 Categories,"Classifies households according to the relationships between the household members. A 'dependent child' is a person in a household aged 0-15 (whether or not in a family) or a person aged 16-18 who is a full-time student and in a family with parent(s). A family consists of a couple (married, civil partnership or cohabiting) with or without children, or a lone parent and their children. It also includes a married, civil partnership or cohabiting couple with their grandchildren or a lone grandparent with their grandchildren, if there is no parent in the intervening generation in the household. Children in couple families do not need to belong to both members of the couple.",8,Single family household: Other family composition (including all aged 66 and over)
HH_FAMILY_COMPOSITION_AGG9,Household Composition - 9 Categories,"Classifies households according to the relationships between the household members. A 'dependent child' is a person in a household aged 0-15 (whether or not in a family) or a person aged 16-18 who is a full-time student and in a family with parent(s). A family consists of a couple (married, civil partnership or cohabiting) with or without children, or a lone parent and their children. It also includes a married, civil partnership or cohabiting couple with their grandchildren or a lone grandparent with their grandchildren, if there is no parent in the intervening generation in the household. Children in couple families do not need to belong to both members of the couple.",9,Other household types
HH_LANGUAGE,Language (Household),"Classifies households by the combination of persons aged 16 and over, and those aged 3-15 years, that have English as a main language.",1,Households where: All people aged 16+ years have English as a main language
HH_LANGUAGE,Language (Household),"Classifies households by the combination of persons aged 16 and over, and those aged 3-15 years, that have English as a main language.",2,Households where: At least one but not all people aged 16+ years have English as a main language
HH_LANGUAGE,Language (Household),"Classifies households by the combination of persons aged 16 and over, and those aged 3-15 years, that have English as a main language.",3,"Households where: No people aged 16+ years have English as a main language, but at least one person aged 3-15 years has English as a main language"
HH_LANGUAGE,Language (Household),"Classifies households by the combination of persons aged 16 and over, and those aged 3-15 years, that have English as a main language.",4,Households where: No people have English as a main language
HH_LANGUAGE_AGG2,Language (Household) - 2 Categories,"Classifies households by the combination of persons aged 16 and over, and those aged 3-15 years, that have English as a main language.",1,Households where: At least one person has English as a main language
HH_LANGUAGE_AGG2,Language (Household) - 2 Categories,"Classifies households by the combination of persons aged 16 and over, and those aged 3-15 years, that have English as a main language.",2,Households where: No people have English as a main language
HH_LIFESTAGE_AGG15,Lifestage (Household),"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",1,Age of HRP 16-24 years: One person household
HH_LIFESTAGE_AGG15,Lifestage (Household),"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",2,Age of HRP 16-24 years: Two or more person household - no dependent child(ren)
HH_LIFESTAGE_AGG15,Lifestage (Household),"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",3,Age of HRP 16-24 years: Two or more person household - with dependent child(ren)
HH_LIFESTAGE_AGG15,Lifestage (Household),"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",4,Age of HRP 25-34 years: One person household
HH_LIFESTAGE_AGG15,Lifestage (Household),"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",5,Age of HRP 25-34 years: Two or more person household - no dependent child(ren)
HH_LIFESTAGE_AGG15,Lifestage (Household),"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",6,Age of HRP 25-34 years: Two or more person household - with dependent child(ren)
HH_LIFESTAGE_AGG15,Lifestage (Household),"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",7,Age of HRP 35-54 years: One person household
HH_LIFESTAGE_AGG15,Lifestage (Household),"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",8,Age of HRP 35-54 years: Two or more person household - no dependent child(ren)
HH_LIFESTAGE_AGG15,Lifestage (Household),"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",9,Age of HRP 35-54 years: Two or more person household - with dependent child(ren)
HH_LIFESTAGE_AGG15,Lifestage (Household),"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",10,Age of HRP 55-65 years: One person household
HH_LIFESTAGE_AGG15,Lifestage (Household),"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",11,Age of HRP 55-65 years: Two or more person household - no dependent child(ren)
HH_LIFESTAGE_AGG15,Lifestage (Household),"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",12,Age of HRP 55-65 years: Two or more person household - with dependent child(ren)
HH_LIFESTAGE_AGG15,Lifestage (Household),"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",13,Age of HRP 66+ years: One person household
HH_LIFESTAGE_AGG15,Lifestage (Household),"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",14,Age of HRP 66+ years: Two or more person household - no dependent child(ren)
HH_LIFESTAGE_AGG15,Lifestage (Household),"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",15,Age of HRP 66+ years: Two or more person household - with dependent child(ren)
HH_LIFESTAGE_AGG9,Lifestage (Household) - 9 Categories,"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",1,Age of HRP 16-34 years: One person household
HH_LIFESTAGE_AGG9,Lifestage (Household) - 9 Categories,"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",2,Age of HRP 16-34 years: Two or more person household - no dependent child(ren)
HH_LIFESTAGE_AGG9,Lifestage (Household) - 9 Categories,"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",3,Age of HRP 16-34 years: Two or more person household - with dependent child(ren)
HH_LIFESTAGE_AGG9,Lifestage (Household) - 9 Categories,"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",4,Age of HRP 35-54 years: One person household
HH_LIFESTAGE_AGG9,Lifestage (Household) - 9 Categories,"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",5,Age of HRP 35-54 years: Two or more person household - no dependent child(ren)
HH_LIFESTAGE_AGG9,Lifestage (Household) - 9 Categories,"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",6,Age of HRP 35-54 years: Two or more person household - with dependent child(ren)
HH_LIFESTAGE_AGG9,Lifestage (Household) - 9 Categories,"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",7,Age of HRP 55+ years: One person household
HH_LIFESTAGE_AGG9,Lifestage (Household) - 9 Categories,"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",8,Age of HRP 55+ years: Two or more person household - no dependent child(ren)
HH_LIFESTAGE_AGG9,Lifestage (Household) - 9 Categories,"Household Lifestage classifies households according to the age of the Household Reference Person (HRP) and the people in the household. A dependent child is a person aged 0 to 15 in a household (whether or not in a family) or aged 16 to 18 in full-time education and living in a family with his or her parent(s) or grandparent(s). Dependent children does not include any children who have a spouse, partner or child living in the household.",9,Age of HRP 55+ years: Two or more person household - with dependent child(ren)
HH_MULTI_ETHNIC_GROUP,Ethnic Group (Household),"Classifies households by whether members identify as having the same or different ethnic groups. If multiple ethnic groups are present, this identifies whether they differ between generations or partnerships within the household. 'Same ethnic group' means within the same ethnic group as defined by the 13-way ethnic classification (White, Irish Traveller, Roma, Indian, Chinese, Filipino, Pakistani, Arab, Other Asian, Black African, Black Other, Mixed, Other ethnicities). 'Different ethnic groups within partnerships' includes all households where there are different ethnic groups within partnerships whether or not there are also different ethnic groups between generations.",1,One person household
HH_MULTI_ETHNIC_GROUP,Ethnic Group (Household),"Classifies households by whether members identify as having the same or different ethnic groups. If multiple ethnic groups are present, this identifies whether they differ between generations or partnerships within the household. 'Same ethnic group' means within the same ethnic group as defined by the 13-way ethnic classification (White, Irish Traveller, Roma, Indian, Chinese, Filipino, Pakistani, Arab, Other Asian, Black African, Black Other, Mixed, Other ethnicities). 'Different ethnic groups within partnerships' includes all households where there are different ethnic groups within partnerships whether or not there are also different ethnic groups between generations.",2,More than one person in a household: All household members have the same ethnic group
HH_MULTI_ETHNIC_GROUP,Ethnic Group (Household),"Classifies households by whether members identify as having the same or different ethnic groups. If multiple ethnic groups are present, this identifies whether they differ between generations or partnerships within the household. 'Same ethnic group' means within the same ethnic group as defined by the 13-way ethnic classification (White, Irish Traveller, Roma, Indian, Chinese, Filipino, Pakistani, Arab, Other Asian, Black African, Black Other, Mixed, Other ethnicities). 'Different ethnic groups within partnerships' includes all households where there are different ethnic groups within partnerships whether or not there are also different ethnic groups between generations.",3,More than one person in a household: Different ethnic groups between the generations only
HH_MULTI_ETHNIC_GROUP,Ethnic Group (Household),"Classifies households by whether members identify as having the same or different ethnic groups. If multiple ethnic groups are present, this identifies whether they differ between generations or partnerships within the household. 'Same ethnic group' means within the same ethnic group as defined by the 13-way ethnic classification (White, Irish Traveller, Roma, Indian, Chinese, Filipino, Pakistani, Arab, Other Asian, Black African, Black Other, Mixed, Other ethnicities). 'Different ethnic groups within partnerships' includes all households where there are different ethnic groups within partnerships whether or not there are also different ethnic groups between generations.",4,More than one person in a household: Different ethnic groups within partnerships
HH_MULTI_ETHNIC_GROUP,Ethnic Group (Household),"Classifies households by whether members identify as having the same or different ethnic groups. If multiple ethnic groups are present, this identifies whether they differ between generations or partnerships within the household. 'Same ethnic group' means within the same ethnic group as defined by the 13-way ethnic classification (White, Irish Traveller, Roma, Indian, Chinese, Filipino, Pakistani, Arab, Other Asian, Black African, Black Other, Mixed, Other ethnicities). 'Different ethnic groups within partnerships' includes all households where there are different ethnic groups within partnerships whether or not there are also different ethnic groups between generations.",5,More than one person in a household: Any other combination of multiple ethnic groups
HH_MULTI_ETHNIC_GROUP_AGG3,Ethnic Group (Household) - 3 Categories,"Classifies households by whether members identify as having the same or different ethnic groups. 'Same ethnic group' means within the same ethnic group as defined by the 13-way ethnic classification (White, Irish Traveller, Roma, Indian, Chinese, Filipino, Pakistani, Arab, Other Asian, Black African, Black Other, Mixed, Other ethnicities). 'Different ethnic groups within partnerships' includes all households where there are different ethnic groups within partnerships whether or not there are also different ethnic groups between generations.",1,One person household
HH_MULTI_ETHNIC_GROUP_AGG3,Ethnic Group (Household) - 3 Categories,"Classifies households by whether members identify as having the same or different ethnic groups. 'Same ethnic group' means within the same ethnic group as defined by the 13-way ethnic classification (White, Irish Traveller, Roma, Indian, Chinese, Filipino, Pakistani, Arab, Other Asian, Black African, Black Other, Mixed, Other ethnicities). 'Different ethnic groups within partnerships' includes all households where there are different ethnic groups within partnerships whether or not there are also different ethnic groups between generations.",2,More than one person in a household: All household members have the same ethnic group
HH_MULTI_ETHNIC_GROUP_AGG3,Ethnic Group (Household) - 3 Categories,"Classifies households by whether members identify as having the same or different ethnic groups. 'Same ethnic group' means within the same ethnic group as defined by the 13-way ethnic classification (White, Irish Traveller, Roma, Indian, Chinese, Filipino, Pakistani, Arab, Other Asian, Black African, Black Other, Mixed, Other ethnicities). 'Different ethnic groups within partnerships' includes all households where there are different ethnic groups within partnerships whether or not there are also different ethnic groups between generations.",3,More than one person in a household: Household members have different ethnic groups
HH_PERSONS_PER_ROOM,Rooms (Persons per Room),"The number of Persons per Room is equal to the number of household members divided by the number of rooms in that household's accommodation. The number of rooms data are modelled using information from the Land & Property Services Domestic Property List and other sources. Census 2021 did not ask a 'Number of rooms' question. There are definitional differences between Census 2011 and the modelled count produced for Census 2021. Therefore, comparisons cannot be made between Census 2021 and Census 2011.",1,Up to and including 0.5 persons per room
HH_PERSONS_PER_ROOM,Rooms (Persons per Room),"The number of Persons per Room is equal to the number of household members divided by the number of rooms in that household's accommodation. The number of rooms data are modelled using information from the Land & Property Services Domestic Property List and other sources. Census 2021 did not ask a 'Number of rooms' question. There are definitional differences between Census 2011 and the modelled count produced for Census 2021. Therefore, comparisons cannot be made between Census 2021 and Census 2011.",2,Over 0.5 and up to and including 1.0 persons per room
HH_PERSONS_PER_ROOM,Rooms (Persons per Room),"The number of Persons per Room is equal to the number of household members divided by the number of rooms in that household's accommodation. The number of rooms data are modelled using information from the Land & Property Services Domestic Property List and other sources. Census 2021 did not ask a 'Number of rooms' question. There are definitional differences between Census 2011 and the modelled count produced for Census 2021. Therefore, comparisons cannot be made between Census 2021 and Census 2011.",3,Over 1.0 and up to and including 1.5 persons per room
HH_PERSONS_PER_ROOM,Rooms (Persons per Room),"The number of Persons per Room is equal to the number of household members divided by the number of rooms in that household's accommodation. The number of rooms data are modelled using information from the Land & Property Services Domestic Property List and other sources. Census 2021 did not ask a 'Number of rooms' question. There are definitional differences between Census 2011 and the modelled count produced for Census 2021. Therefore, comparisons cannot be made between Census 2021 and Census 2011.",4,Over 1.5 persons per room
HH_RELIGION,Religion or Religion Brought Up In (Household),Classifies households by combinations of Religion or Religion Brought Up In. These combinations identify households with the same Religion or Religion Brought Up In and households with mixed Religion or Religion Brought Up In.,1,One person household: Religion or religion brought up in: Catholic
HH_RELIGION,Religion or Religion Brought Up In (Household),Classifies households by combinations of Religion or Religion Brought Up In. These combinations identify households with the same Religion or Religion Brought Up In and households with mixed Religion or Religion Brought Up In.,2,One person household: Religion or religion brought up in: Protestant and Other Christian (including Christian Related)
HH_RELIGION,Religion or Religion Brought Up In (Household),Classifies households by combinations of Religion or Religion Brought Up In. These combinations identify households with the same Religion or Religion Brought Up In and households with mixed Religion or Religion Brought Up In.,3,One person household: Religion or religion brought up in: Other religions
HH_RELIGION,Religion or Religion Brought Up In (Household),Classifies households by combinations of Religion or Religion Brought Up In. These combinations identify households with the same Religion or Religion Brought Up In and households with mixed Religion or Religion Brought Up In.,4,One person household: Religion or religion brought up in: None
HH_RELIGION,Religion or Religion Brought Up In (Household),Classifies households by combinations of Religion or Religion Brought Up In. These combinations identify households with the same Religion or Religion Brought Up In and households with mixed Religion or Religion Brought Up In.,5,More than one person in a household: Single religion or religion brought up in: All Catholic
HH_RELIGION,Religion or Religion Brought Up In (Household),Classifies households by combinations of Religion or Religion Brought Up In. These combinations identify households with the same Religion or Religion Brought Up In and households with mixed Religion or Religion Brought Up In.,6,More than one person in a household: Single religion or religion brought up in: All Protestant and Other Christian (including Christian Related)
HH_RELIGION,Religion or Religion Brought Up In (Household),Classifies households by combinations of Religion or Religion Brought Up In. These combinations identify households with the same Religion or Religion Brought Up In and households with mixed Religion or Religion Brought Up In.,7,More than one person in a household: Single religion or religion brought up in: All other religions
HH_RELIGION,Religion or Religion Brought Up In (Household),Classifies households by combinations of Religion or Religion Brought Up In. These combinations identify households with the same Religion or Religion Brought Up In and households with mixed Religion or Religion Brought Up In.,8,More than one person in a household: Single religion or religion brought up in: All none
HH_RELIGION,Religion or Religion Brought Up In (Household),Classifies households by combinations of Religion or Religion Brought Up In. These combinations identify households with the same Religion or Religion Brought Up In and households with mixed Religion or Religion Brought Up In.,9,"Mixed religion or religion brought up in household: Some Catholic; No Protestant, Other Christian or Christian related; Some other religions or none"
HH_RELIGION,Religion or Religion Brought Up In (Household),Classifies households by combinations of Religion or Religion Brought Up In. These combinations identify households with the same Religion or Religion Brought Up In and households with mixed Religion or Religion Brought Up In.,10,"Mixed religion or religion brought up in household: No Catholic; Some Protestant, Other Christian or Christian related; Some other religions or none"
HH_RELIGION,Religion or Religion Brought Up In (Household),Classifies households by combinations of Religion or Religion Brought Up In. These combinations identify households with the same Religion or Religion Brought Up In and households with mixed Religion or Religion Brought Up In.,11,"Mixed religion or religion brought up in household: Some Catholic; Some Protestant, Other Christian or Christian related; No other religions or none"
HH_RELIGION,Religion or Religion Brought Up In (Household),Classifies households by combinations of Religion or Religion Brought Up In. These combinations identify households with the same Religion or Religion Brought Up In and households with mixed Religion or Religion Brought Up In.,12,"Mixed religion or religion brought up in household: Some Catholic; Some Protestant, Other Christian or Christian related; Some other religions or none"
HH_RELIGION,Religion or Religion Brought Up In (Household),Classifies households by combinations of Religion or Religion Brought Up In. These combinations identify households with the same Religion or Religion Brought Up In and households with mixed Religion or Religion Brought Up In.,13,"Mixed religion or religion brought up in household: No Catholic; No Protestant, Other Christian or Christian related; Some other religions and none"
HH_RELIGION_AGG3,Religion or Religion Brought Up In (Household) - 3 Categories,Classifies households by combinations of Religion or Religion Brought Up In. These combinations identify households with the same Religion or Religion Brought Up In and households with mixed Religion or Religion Brought Up In.,1,One person household
HH_RELIGION_AGG3,Religion or Religion Brought Up In (Household) - 3 Categories,Classifies households by combinations of Religion or Religion Brought Up In. These combinations identify households with the same Religion or Religion Brought Up In and households with mixed Religion or Religion Brought Up In.,2,More than one person in a household: Single religion or religion brought up in
HH_RELIGION_AGG3,Religion or Religion Brought Up In (Household) - 3 Categories,Classifies households by combinations of Religion or Religion Brought Up In. These combinations identify households with the same Religion or Religion Brought Up In and households with mixed Religion or Religion Brought Up In.,3,More than one person in a household: Mixed religion or religion brought up in
HH_RENEWABLE_ENERGY_IND,Renewable Energy Systems,"Identifies whether a household has renewable energy systems. Renewable energy systems are those used to generate heat or energy for a household. A household can have one or more renewable energy systems, examples of those present are; solar panels for electricity, solar panels for heating water, biomass and wind turbines.",0,Household does not have renewable energy systems
HH_RENEWABLE_ENERGY_IND,Renewable Energy Systems,"Identifies whether a household has renewable energy systems. Renewable energy systems are those used to generate heat or energy for a household. A household can have one or more renewable energy systems, examples of those present are; solar panels for electricity, solar panels for heating water, biomass and wind turbines.",1,Household has renewable energy systems
HH_SIZE_TC2,Household Size - 2 Categories,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",1,Households: 1 person
HH_SIZE_TC2,Household Size - 2 Categories,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",2,Households: 2 or more people
HH_SIZE_TC3,Household Size - 3 Categories,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",1,Households: 1 person
HH_SIZE_TC3,Household Size - 3 Categories,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",2,Households: 2 people
HH_SIZE_TC3,Household Size - 3 Categories,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",3,Households: 3 or more people
HH_SIZE_TC4,Household Size - 4 Categories,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",1,Households: 1 person
HH_SIZE_TC4,Household Size - 4 Categories,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",2,Households: 2 people
HH_SIZE_TC4,Household Size - 4 Categories,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",3,Households: 3 people
HH_SIZE_TC4,Household Size - 4 Categories,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",4,Households: 4 or more people
HH_SIZE_TC5,Household Size - 5 Categories,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",1,Households: 1 person
HH_SIZE_TC5,Household Size - 5 Categories,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",2,Households: 2 people
HH_SIZE_TC5,Household Size - 5 Categories,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",3,Households: 3 people
HH_SIZE_TC5,Household Size - 5 Categories,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",4,Households: 4 people
HH_SIZE_TC5,Household Size - 5 Categories,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",5,Households: 5 or more people
HH_SIZE_TC6,Household Size,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",1,Households: 1 person
HH_SIZE_TC6,Household Size,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",2,Households: 2 people
HH_SIZE_TC6,Household Size,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",3,Households: 3 people
HH_SIZE_TC6,Household Size,"The number of people resident in the household who are usual residents of the UK. People are included at their usual place of residence in the UK, so visitors and non-usual residents listed on the form at an address do not contribute to the household size.",4,Households: 4 people
